765000,0.0516,0.02114
770000,0.0281,0.03086
775000,0.01802,0.0308
780000,0.03206,0.02404
785000,0.05622,0.02664
790000,0.02116,0.0252
795000,0.04114,0.0212
800000,0.06882,0.0399
805000,0.01448,0.02454
810000,0.09164,0.02614
815000,0.02516,0.01336
820000,0.06204,0.03114
825000,0.02158,0.02662
830000,0.02676,0.0271
835000,0.05314,0.0271
840000,0.02876,0.01878
845000,0.02166,0.02554
850000,0.09254,0.04764
855000,0.12482,0.02302
860000,0.06738,0.02182
865000,0.03472,0.02294
870000,0.0113,0.0264
875000,0.0146,0.0183
880000,0.0094,0.02884
885000,0.01026,0.02426
890000,0.01522,0.0308
895000,0.03482,0.01782
900000,0.10844,0.01918
905000,0.04892,0.02836
910000,0.07208,0.02494
915000,0.05202,0.02472
920000,0.07462,0.03148
925000,0.04462,0.03096
930000,0.03546,0.01986
935000,0.10968,0.04194
940000,0.0387,0.02824
945000,0.05256,0.02752
950000,0.05694,0.0258
955000,0.09732,0.02614
960000,0.05796,0.02686
965000,0.02538,0.02554
970000,0.02668,0.01864
975000,0.0188,0.02118
980000,0.03772,0.0133
985000,0.01826,0.02462
990000,0.05838,0.01324
995000,0.01932,0.02682
1000000,0.07106,0.02412
